LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,Street,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MoSold,SaleCondition,LotShape,Neighborhood,SaleType,LotConfig,LandContour,SalePrice
82.0,9430,8,1999,1999,1,673.0,1163,89,1252,1,1268,1097,2365,1,2,1,3,8,1,1999.0,3,856,0,128,0,180,0,0.0,7,1,1,14,1,1,1,337000
30.0,9549,8,1995,1996,1,0.0,437,0,1494,1,1494,0,1494,1,1,1,2,6,1,1995.0,2,481,0,30,0,216,0,0.0,4,1,2,25,1,6,1,270000
75.0,14587,9,2008,2008,1,284.0,0,1498,1498,1,1506,0,1506,0,2,0,2,6,1,2008.0,2,592,0,174,0,0,0,0.0,8,6,2,22,4,1,1,264132
80.0,10421,7,1988,1988,1,42.0,394,586,980,1,980,734,1714,0,2,1,3,7,1,1988.0,2,496,228,66,0,0,0,0.0,3,1,1,17,1,1,1,196500
75.0,12508,6,1940,1985,1,0.0,660,323,983,1,983,767,1750,1,2,0,4,7,0,1989.0,1,423,245,0,0,0,0,0.0,7,1,2,12,1,1,1,160000
70.0,9100,7,2004,2005,1,0.0,24,1836,1860,1,1836,0,1836,0,2,0,3,8,1,2004.0,2,484,120,33,0,0,0,0.0,10,1,1,6,1,1,1,216837
47.0,53504,8,2003,2003,1,603.0,1416,234,1650,1,1690,1589,3279,1,3,1,4,12,1,2003.0,3,841,503,36,0,210,0,0.0,6,1,3,23,1,6,3,538000
70.04,7252,5,1982,1982,1,0.0,685,173,858,1,858,0,858,1,1,0,2,5,0,1983.0,2,576,120,0,0,0,0,0.0,4,1,2,20,1,6,1,134900
67.0,8877,4,1951,1951,1,0.0,836,0,836,1,1220,0,1220,0,1,0,2,6,0,1951.0,2,396,0,0,0,0,0,0.0,4,1,1,8,5,1,1,102000
94.0,7819,6,1976,1976,1,0.0,422,480,1029,1,1117,0,1117,1,1,0,3,6,1,1976.0,2,672,144,0,0,0,0,0.0,3,2,1,8,1,1,1,107000
70.0,10150,5,1958,1958,1,1.0,456,456,912,1,912,0,912,0,1,0,2,5,0,1958.0,1,275,0,0,0,0,0,0.0,7,1,1,13,5,1,1,114500
110.0,14226,8,2006,2006,1,375.0,0,1935,1935,1,1973,0,1973,0,2,0,3,9,1,2006.0,3,895,315,45,0,0,0,0.0,7,6,1,16,4,2,1,395000
32.0,4500,6,1998,1998,1,320.0,866,338,1204,1,1204,0,1204,1,2,0,2,5,0,1998.0,2,412,0,247,0,0,0,0.0,6,1,1,12,1,4,1,162000
86.0,11210,7,2005,2006,1,240.0,20,1594,1614,1,1614,0,1614,0,2,0,3,7,0,2005.0,3,865,144,59,0,0,0,0.0,7,6,2,6,4,1,1,221500
100.0,13350,5,1974,1974,1,0.0,762,102,864,1,894,0,894,1,1,0,3,5,1,1974.0,2,440,241,0,0,0,0,0.0,6,1,2,20,1,1,1,142500
60.0,8400,5,1977,1977,1,320.0,0,0,0,1,2020,0,2020,0,2,0,4,10,2,1977.0,2,630,0,0,0,0,0,0.0,10,1,1,21,1,1,1,144000
78.0,10530,6,1977,1977,1,90.0,975,0,975,1,1004,0,1004,1,1,0,2,4,0,1977.0,2,504,0,0,0,0,0,0.0,5,1,1,12,1,1,1,135000
63.0,7875,7,1995,1996,1,38.0,0,1237,1237,1,1253,0,1253,0,2,0,3,6,1,1995.0,2,402,220,21,0,0,0,0.0,6,1,1,9,1,1,1,176000
65.0,7153,6,1992,1992,1,0.0,387,374,761,1,810,793,1603,0,2,1,3,7,0,1992.0,2,484,0,124,0,0,0,0.0,7,1,1,21,1,1,1,175900
67.0,16285,7,2001,2002,1,0.0,0,1413,1413,1,1430,0,1430,0,2,0,3,6,0,2001.0,2,605,0,33,0,0,0,0.0,6,1,3,6,1,1,1,187100
70.04,9101,5,1978,1978,1,104.0,1097,0,1097,1,1110,0,1110,1,1,0,1,4,1,1978.0,2,602,303,30,0,0,0,0.0,7,1,2,12,1,2,1,165500
35.0,6300,6,1914,2001,1,0.0,0,742,742,1,742,742,1484,0,2,0,3,9,1,0.0,0,0,0,291,0,0,0,0.0,6,1,1,18,1,1,1,128000
70.04,9790,6,1967,1967,1,0.0,251,491,1372,1,1342,0,1342,0,2,0,3,7,1,1967.0,2,457,0,0,0,197,0,0.0,9,1,1,17,1,1,1,161500
60.0,10800,5,1915,1950,1,0.0,686,0,686,1,966,686,1652,1,2,0,4,7,0,1961.0,1,416,0,0,0,0,0,0.0,6,1,1,18,1,1,1,139000
76.0,10142,7,2004,2004,1,0.0,656,300,956,1,956,1128,2084,1,2,1,4,8,0,2004.0,2,618,0,45,0,0,0,0.0,1,1,2,21,1,1,1,233000
50.0,6000,4,1954,2000,1,0.0,0,901,901,1,901,0,901,0,1,0,2,4,0,1954.0,1,281,0,0,0,0,0,0.0,8,1,1,18,1,2,1,107900
70.04,12205,6,1966,2007,1,157.0,568,264,832,1,976,1111,2087,0,2,1,5,9,0,1966.0,2,444,133,168,0,0,0,0.0,7,1,2,5,1,1,4,187500
43.0,3182,7,2005,2006,1,11.0,16,1129,1145,1,1145,0,1145,0,2,0,2,5,1,2005.0,2,397,100,16,0,0,0,0.0,9,1,1,1,1,1,1,160200
70.04,11333,6,1976,1976,1,0.0,539,490,1029,1,1062,0,1062,1,1,0,3,5,2,1976.0,2,539,120,0,0,0,0,0.0,5,1,2,12,1,2,1,146800
92.0,9920,7,1996,1997,1,0.0,862,255,1117,1,1127,886,2013,1,2,1,3,8,1,1997.0,2,455,180,130,0,0,0,0.0,6,1,2,14,1,6,1,269790
76.0,9158,8,2007,2007,1,140.0,0,1496,1496,1,1496,0,1496,0,2,0,3,7,0,2007.0,2,474,168,130,0,0,0,0.0,6,6,1,22,4,1,1,225000
70.04,10832,7,1994,1996,1,0.0,0,712,712,1,1086,809,1895,0,2,1,3,7,1,1994.0,2,409,143,46,0,0,0,0.0,10,1,2,9,1,2,1,194500
70.0,8400,6,1980,1981,1,130.0,0,650,650,1,888,676,1564,0,2,1,3,7,1,1980.0,2,476,0,50,0,204,0,0.0,4,1,1,21,1,1,1,171000
71.0,8197,6,1977,1977,1,148.0,0,660,660,1,1285,0,1285,0,1,1,3,7,1,1977.0,2,528,138,0,0,0,0,0.0,4,1,1,20,1,1,1,143500
57.0,7677,5,1953,1953,1,0.0,570,203,773,1,773,0,773,0,1,0,2,4,0,1953.0,1,240,0,0,0,0,0,0.0,4,2,1,13,1,1,1,110000
104.0,13518,9,2008,2009,1,860.0,0,1926,1926,1,1966,1174,3140,0,3,1,4,11,2,2009.0,3,820,144,78,0,0,0,0.0,7,6,1,16,4,1,1,485000
60.0,7200,5,1937,1950,1,252.0,569,162,731,1,981,787,1768,1,1,1,3,7,2,1939.0,1,240,0,0,0,0,0,0.0,6,1,1,19,1,2,1,175000
79.0,12798,6,1997,1997,1,0.0,462,154,616,1,616,1072,1688,1,2,1,4,8,0,1997.0,2,603,403,114,0,0,0,0.0,5,1,2,5,1,1,3,200000
40.0,4800,4,1916,1990,1,0.0,197,999,1196,1,1196,0,1196,1,1,0,2,5,0,1957.0,2,440,0,0,0,0,0,0.0,7,1,1,10,1,1,1,109900
63.0,8199,7,2005,2005,1,0.0,648,80,728,1,728,728,1456,1,2,1,3,7,1,2005.0,2,410,36,18,0,0,0,0.0,10,1,1,6,1,1,1,189000
107.0,13891,9,2008,2009,1,424.0,0,1734,1734,1,1734,1088,2822,0,3,1,4,12,1,2009.0,3,1020,52,170,0,192,0,0.0,1,6,1,16,4,1,1,582933
75.0,9000,5,1954,1954,1,0.0,812,124,936,1,1128,0,1128,0,1,0,2,5,0,1954.0,1,286,0,0,0,0,0,0.0,6,5,1,13,1,1,1,118000
91.0,12274,7,2008,2008,1,256.0,0,1417,1417,1,1428,0,1428,0,2,0,3,6,0,2008.0,2,554,0,60,0,0,0,0.0,7,6,2,22,4,4,1,227680
75.0,9750,5,1967,1967,1,0.0,400,100,980,1,980,0,980,0,2,0,3,6,0,1967.0,1,384,68,0,0,0,0,0.0,10,1,1,13,1,1,1,135500
144.0,21384,5,1923,2004,1,0.0,1309,15,1324,1,1072,504,1576,2,1,1,3,6,1,1923.0,2,528,0,312,0,0,0,0.0,5,1,1,4,1,1,1,223500
85.0,13400,5,1966,1966,1,1047.0,516,380,1024,1,1086,0,1086,1,1,0,3,6,1,1966.0,2,484,0,0,0,0,0,0.0,6,1,1,13,1,1,1,159950
90.0,8100,5,1898,1965,1,0.0,0,849,849,0,1075,1063,2138,0,2,0,2,11,0,1910.0,2,360,40,156,0,0,0,0.0,11,1,1,18,1,2,1,106000
78.0,10140,6,1974,1999,1,99.0,663,0,1040,1,1309,0,1309,1,1,1,3,5,1,1974.0,2,484,265,0,0,0,648,2.0,1,1,1,17,1,1,1,181000
70.04,4438,6,2004,2004,1,169.0,662,186,848,1,848,0,848,1,1,0,1,4,1,2004.0,2,420,140,0,0,0,0,0.0,6,1,1,6,9,1,1,144500
66.0,8712,5,1952,1952,0,0.0,0,540,540,0,1044,0,1044,0,1,0,2,4,0,1952.0,2,504,0,0,0,0,0,0.0,6,4,1,10,1,1,2,55993
75.0,9750,6,1958,1958,1,243.0,608,834,1442,1,1442,0,1442,0,1,1,4,7,0,1958.0,1,301,0,0,0,0,0,0.0,4,1,1,13,5,1,1,157900
45.0,8248,5,1918,1950,1,0.0,0,686,686,1,686,564,1250,0,1,1,3,7,0,1955.0,1,280,207,0,0,0,0,0.0,7,1,1,8,1,1,1,116000
48.0,12137,7,1998,1998,1,442.0,0,1649,1649,1,1661,0,1661,0,2,0,3,6,0,1998.0,2,598,0,34,0,0,0,0.0,5,1,3,6,1,6,1,224900
70.04,11425,5,1954,1954,1,0.0,486,522,1008,1,1008,0,1008,0,1,0,2,4,1,1954.0,1,275,0,0,0,0,0,0.0,7,1,2,13,1,2,1,137000
70.04,13265,8,2002,2002,1,148.0,1218,350,1568,1,1689,0,1689,1,2,0,3,7,2,2002.0,3,857,150,59,0,0,0,0.0,7,1,2,12,1,6,1,271000
80.0,8816,6,1971,1971,1,80.0,504,506,1010,1,1052,0,1052,1,1,0,3,6,0,1971.0,2,440,0,0,0,0,0,0.0,6,1,1,5,1,1,1,155000
44.0,6371,7,2009,2010,1,128.0,733,625,1358,1,1358,0,1358,1,2,0,2,6,1,2010.0,2,484,192,35,0,0,0,0.0,6,6,2,16,4,1,1,224000
72.0,7226,7,2003,2003,1,0.0,0,798,798,1,798,842,1640,0,2,1,3,6,0,2003.0,2,595,0,45,0,0,0,0.0,6,1,2,6,1,6,1,183000
60.0,6000,4,1953,1953,1,0.0,0,936,936,0,936,0,936,0,1,0,2,4,0,1974.0,2,576,0,32,0,0,0,0.0,2,1,1,18,1,1,2,93000
70.04,12394,7,2003,2003,1,0.0,0,847,847,1,847,886,1733,0,2,1,3,7,1,2003.0,2,433,100,48,0,0,0,0.0,10,5,2,9,1,2,1,225000
60.0,9900,6,1940,1950,1,0.0,0,778,778,1,944,545,1489,0,2,0,3,7,1,1940.0,1,240,335,0,0,0,0,0.0,7,1,1,19,1,1,1,139500
81.0,11216,8,2006,2006,1,0.0,0,1489,1489,1,1489,0,1489,0,2,0,3,7,1,2006.0,2,776,0,140,0,0,0,0.0,6,6,1,22,4,1,1,232600
114.0,14803,10,2007,2008,1,816.0,1636,442,2078,1,2084,0,2084,1,2,0,2,7,1,2007.0,3,1220,188,45,0,0,0,0.0,6,6,1,16,4,1,1,385000
50.0,6130,5,1924,1950,1,0.0,784,0,784,1,784,0,784,1,1,0,2,5,0,0.0,0,0,0,0,0,0,0,0.0,5,1,1,4,1,1,1,109500
65.0,8529,7,2001,2001,1,0.0,20,1434,1454,1,1434,0,1434,0,2,0,3,6,1,2001.0,2,527,290,39,0,0,0,0.0,4,1,2,21,1,1,1,189000
70.04,28698,5,1967,1967,1,0.0,249,0,1013,1,1160,966,2126,0,2,1,3,7,0,1967.0,2,538,486,0,0,225,0,0.0,6,2,3,5,1,6,4,185000
24.0,2544,7,2005,2005,1,0.0,0,600,600,1,520,623,1223,0,2,1,2,4,0,2005.0,2,480,0,166,0,0,0,0.0,7,1,1,22,1,1,1,147400
80.0,11900,6,1957,1957,1,387.0,1040,352,1392,1,1392,0,1392,1,1,1,3,6,2,1957.0,2,458,0,0,0,192,0,0.0,6,1,2,13,1,2,1,166000
30.0,3180,7,2005,2005,1,0.0,0,600,600,1,520,600,1200,0,2,1,2,4,0,2005.0,2,480,0,166,0,0,0,0.0,6,1,1,22,1,1,1,151000
44.0,9548,7,2003,2003,1,223.0,483,458,941,1,941,888,1829,1,2,1,3,7,1,2003.0,2,613,192,39,0,0,0,0.0,1,1,2,6,1,6,1,237000
100.0,10004,6,1964,1964,1,180.0,196,975,1516,1,1516,0,1516,0,1,1,3,6,0,1964.0,2,472,0,0,0,152,0,0.0,2,1,1,13,1,1,1,167000
75.0,7875,5,1961,1961,1,136.0,572,572,1144,1,1144,0,1144,1,1,0,3,6,0,1961.0,2,456,0,0,0,0,0,0.0,9,1,1,13,1,1,1,139950
60.0,9600,4,1950,1995,1,0.0,442,625,1067,1,1067,0,1067,0,2,0,2,4,0,1996.0,2,436,290,0,0,0,0,0.0,2,1,1,20,1,1,1,128000
90.0,8100,5,1948,1973,1,0.0,338,1221,1559,1,1559,0,1559,1,1,0,2,5,0,1948.0,2,812,0,116,0,0,0,0.0,6,1,1,18,5,1,1,153500
21.0,1680,6,1973,1973,1,158.0,330,153,483,1,483,504,987,1,1,1,2,5,0,1973.0,1,264,0,0,0,0,0,0.0,11,1,1,3,1,1,1,100000
75.0,9525,5,1995,2006,1,0.0,0,1099,1099,1,1099,0,1099,0,1,1,3,6,0,1999.0,1,352,278,0,0,0,0,0.0,6,1,1,6,1,1,1,144000
70.0,11767,5,1946,1995,1,0.0,352,416,768,1,768,432,1200,0,1,0,3,6,0,1946.0,1,240,0,0,0,0,0,0.0,5,1,1,8,1,1,1,130500
70.04,12155,6,1925,1950,1,0.0,156,516,672,0,810,672,1482,0,2,0,4,7,0,1934.0,1,400,0,0,0,0,0,0.0,3,1,2,19,1,1,1,140000
60.0,10440,5,1904,2002,1,0.0,0,650,650,1,958,581,1539,0,2,0,3,8,1,1983.0,2,686,70,78,0,0,0,0.0,6,1,1,18,1,1,1,157500
82.0,9020,6,1966,1966,1,183.0,312,276,1127,1,1165,0,1165,1,1,1,3,6,0,1966.0,2,490,0,129,0,0,0,0.0,5,1,1,13,1,1,1,174900
80.0,8000,5,1961,1961,1,0.0,0,1800,1800,0,1800,0,1800,0,2,0,6,10,0,0.0,0,0,0,0,0,0,0,0.0,7,1,1,13,1,2,1,141000
100.0,12665,5,1915,1950,1,0.0,0,876,876,1,876,540,1416,0,1,1,4,7,1,1949.0,3,720,418,0,0,0,0,0.0,6,1,2,18,1,1,1,153900
70.04,16647,5,1975,1981,1,0.0,1390,0,1390,1,1701,0,1701,1,2,0,3,6,2,1975.0,2,611,0,0,0,0,0,0.0,1,1,2,20,1,6,1,171000
75.0,9317,7,1993,1993,1,137.0,513,227,740,1,1006,769,1775,1,2,1,3,7,1,1993.0,2,425,234,72,0,0,0,0.0,7,1,1,21,1,1,1,213000
36.0,15523,5,1972,1972,1,0.0,460,404,864,1,864,0,864,1,1,0,3,5,1,1972.0,1,338,0,0,0,0,0,0.0,8,1,2,6,1,6,1,133500
75.0,45600,6,1908,1997,1,0.0,0,907,907,1,1307,1051,2358,0,3,0,5,10,1,1908.0,2,360,486,40,0,175,0,0.0,9,1,3,5,1,1,2,240000
80.0,9600,6,1976,1994,1,360.0,0,528,528,1,1094,761,1855,0,2,1,3,7,1,1976.0,2,512,113,100,0,0,0,0.0,8,1,1,25,1,4,1,187000
36.0,4435,6,2003,2003,1,170.0,659,189,848,1,848,0,848,1,1,0,1,3,0,2003.0,2,420,140,0,0,0,0,0.0,11,1,1,6,1,1,1,131500
70.04,3196,8,2003,2003,1,40.0,0,1273,1273,1,1456,0,1456,0,2,0,2,7,1,2003.0,2,400,143,20,0,0,0,0.0,5,1,1,1,1,1,1,215000
53.0,7128,7,1941,1950,1,0.0,364,554,918,1,918,728,1646,0,2,0,4,7,2,1941.0,1,240,0,0,0,126,0,0.0,8,1,1,7,1,1,1,164000
70.04,12095,6,1964,1964,1,115.0,564,563,1127,1,1445,0,1445,0,1,1,3,7,1,1964.0,2,645,180,0,0,0,0,0.0,8,1,2,13,1,2,1,158000
102.0,17920,5,1955,1974,1,0.0,306,372,1763,1,1779,0,1779,1,1,1,3,6,1,1955.0,2,454,0,418,0,312,0,0.0,7,2,1,20,1,1,1,170000
70.04,6897,5,1962,2010,1,0.0,659,381,1040,1,1040,0,1040,1,1,1,3,6,0,1962.0,1,260,0,104,0,0,0,0.0,4,1,2,20,1,2,1,127000
70.04,10970,6,1978,1978,1,0.0,505,0,940,1,1026,0,1026,1,1,0,3,5,0,1981.0,2,576,0,0,0,0,0,0.0,10,1,2,6,1,1,4,147000
65.0,8125,6,1994,1995,1,0.0,0,702,702,1,702,779,1481,0,2,1,3,6,1,1994.0,2,343,0,36,0,0,0,0.0,3,1,1,9,1,1,1,174000
80.0,10400,7,1976,1976,1,189.0,0,1090,1090,1,1370,0,1370,0,2,0,3,6,1,1976.0,2,479,0,0,0,0,0,0.0,6,5,1,17,1,1,1,152000
70.04,11029,6,1968,1984,1,220.0,619,435,1054,1,1512,1142,2654,1,2,1,4,9,1,1968.0,2,619,0,65,0,222,0,0.0,8,1,2,17,1,2,1,250000
55.0,7642,7,1918,1998,1,0.0,0,912,912,1,912,514,1426,0,1,1,3,7,1,1925.0,1,216,0,240,0,0,0,0.0,6,1,1,7,1,2,1,189950
75.0,11625,5,1965,1965,1,0.0,841,198,1039,1,1039,0,1039,1,1,1,3,6,0,1965.0,2,504,0,0,0,0,0,0.0,4,1,1,20,1,1,1,131500
81.0,9672,6,1984,1985,1,0.0,338,702,1040,1,1097,0,1097,0,2,0,3,6,0,1986.0,2,480,0,0,0,0,0,0.0,5,1,1,21,1,2,1,152000
70.0,7931,5,1959,1959,1,0.0,1148,0,1148,1,1148,0,1148,1,1,0,3,6,0,1959.0,1,672,0,0,0,0,0,0.0,7,1,1,13,1,1,1,132500
72.0,8640,7,2007,2008,1,0.0,0,1372,1372,1,1372,0,1372,0,2,0,3,6,0,2008.0,2,529,0,140,0,0,0,0.0,5,6,1,22,4,1,1,250580
70.04,8750,5,1970,1970,1,76.0,828,174,1002,1,1002,0,1002,1,1,0,3,5,0,1973.0,2,902,0,0,0,0,0,0.0,8,1,2,13,1,1,1,148500
67.0,10656,8,2006,2007,1,274.0,0,1638,1638,1,1646,0,1646,0,2,0,3,6,1,2007.0,3,870,192,80,0,0,0,0.0,11,6,2,24,4,1,3,248900
85.0,6970,4,1961,1961,1,0.0,932,108,1040,1,1120,0,1120,1,1,1,3,5,0,1961.0,2,544,168,0,0,0,0,0.0,5,1,1,20,1,2,1,129000
70.04,14762,5,1948,1950,1,0.0,0,0,0,1,1547,720,2320,0,2,0,2,7,1,1979.0,2,672,120,144,0,0,0,0.0,5,1,3,9,1,2,1,169000
80.0,9938,7,1993,1994,1,246.0,750,300,1050,1,1062,887,1949,1,2,1,3,8,1,1993.0,2,574,156,90,0,0,0,0.0,6,1,1,21,1,1,1,236000
60.0,6600,5,1962,1962,1,0.0,0,894,894,0,894,0,894,0,1,0,2,5,0,1962.0,1,308,0,0,0,0,0,0.0,8,1,1,13,1,1,1,109500
70.0,8750,6,1998,1998,1,116.0,505,299,804,1,804,878,1682,0,2,1,3,7,0,1998.0,2,523,0,77,0,0,0,0.0,6,1,1,6,1,1,1,200500
74.0,8892,5,1953,1996,1,0.0,0,105,105,1,910,0,910,0,1,0,3,5,0,1953.0,2,414,196,0,0,0,0,0.0,10,1,1,13,1,2,1,116000
60.0,12144,5,1949,1950,1,0.0,375,457,832,1,1036,0,1268,0,1,0,3,6,1,1949.0,1,288,0,28,0,0,0,0.0,9,1,1,13,1,1,1,133000
52.0,5720,5,1941,1950,1,0.0,0,676,676,1,676,455,1131,0,1,1,3,5,0,1941.0,1,200,26,0,0,0,0,0.0,8,2,1,18,1,1,1,66500
75.0,9000,8,2007,2007,1,0.0,64,1120,1184,1,1184,1426,2610,0,2,1,4,11,1,2007.0,2,550,208,364,0,0,0,0.0,8,6,1,22,4,1,1,303477
94.0,25286,4,1963,1963,1,0.0,633,431,1064,1,1040,0,1040,1,1,0,3,5,0,1963.0,2,648,0,0,0,0,0,0.0,1,1,1,12,1,1,3,132250
74.0,8834,9,2004,2005,1,216.0,1170,292,1462,1,1462,762,2224,1,2,1,4,10,1,2004.0,3,738,184,0,0,0,0,0.0,6,1,1,16,1,1,1,350000
88.0,11782,5,1961,1995,1,0.0,899,210,1109,1,1155,0,1155,1,1,0,3,6,0,1987.0,2,576,192,0,0,0,0,0.0,6,1,2,20,1,1,1,148000
70.04,7000,5,1978,2005,1,90.0,646,218,864,1,864,0,864,1,1,0,3,6,0,1978.0,1,336,0,0,0,0,0,0.0,7,1,2,6,1,6,1,136500
60.0,7024,5,2005,2006,1,0.0,980,110,1090,1,1090,0,1090,1,1,1,2,5,0,2005.0,2,450,0,49,0,0,0,0.0,6,1,1,8,1,1,1,157000
44.0,13758,7,1990,1991,1,117.0,902,254,1156,1,1187,530,1717,0,2,1,3,7,1,1990.0,2,400,168,36,0,0,0,0.0,4,1,2,24,1,6,1,187500
70.04,9636,6,1992,1993,1,0.0,0,808,808,1,808,785,1593,0,2,1,3,7,1,1993.0,2,389,342,40,0,0,0,0.0,12,1,2,9,1,2,1,178000
60.0,6204,4,1912,1950,1,0.0,0,795,795,0,954,795,2230,1,1,0,5,10,0,1997.0,1,440,0,188,0,0,0,0.0,3,1,1,19,1,1,2,118500
65.0,7150,5,1967,1967,1,60.0,432,460,892,1,892,0,892,0,1,0,3,5,0,1967.0,1,288,0,0,0,0,0,0.0,7,1,1,13,1,1,1,100000
50.0,5119,9,1999,2000,1,60.0,1238,460,1698,1,1709,0,1709,1,2,0,2,5,1,1999.0,2,506,97,65,0,0,0,0.0,1,2,2,22,2,6,1,328900
70.0,8393,5,1959,2005,1,122.0,528,1098,1626,1,1712,0,1712,0,2,0,4,8,0,2005.0,2,588,272,54,0,0,0,0.0,6,5,1,13,1,2,1,145000
59.0,16466,5,1955,1955,1,0.0,0,816,816,1,872,521,1393,0,1,1,3,8,0,1955.0,1,300,121,0,0,265,0,0.0,4,1,2,8,1,1,1,135500
95.0,15865,8,1970,1970,1,0.0,351,1043,2217,1,2217,0,2217,1,2,0,4,8,1,1970.0,2,621,81,207,0,224,0,0.0,10,1,2,13,1,1,1,268000
128.0,12160,6,1953,1953,1,90.0,1024,481,1505,1,1505,0,1505,1,1,0,2,6,1,1953.0,2,505,0,0,162,0,0,0.0,2,1,1,13,1,1,1,149500
60.0,8064,5,1949,2006,1,0.0,0,672,672,1,672,252,924,0,1,0,3,6,1,2003.0,2,576,0,0,0,0,0,0.0,7,1,1,13,1,2,1,122900
70.0,11184,6,1978,1978,1,92.0,226,192,918,1,918,765,1683,0,2,1,3,7,1,1978.0,2,440,243,0,0,0,0,0.0,7,1,1,20,1,1,1,172500
70.0,8414,6,1963,2003,1,0.0,663,396,1059,1,1068,0,1068,0,1,0,3,6,0,1963.0,1,264,192,0,0,0,0,0.0,2,1,1,20,1,1,1,154500
70.04,13284,5,1954,1954,1,0.0,1064,319,1383,1,1383,0,1383,1,1,0,3,6,1,1954.0,1,354,511,116,0,0,0,0.0,6,1,1,20,1,1,1,165000
64.0,7018,5,1979,1979,1,0.0,0,0,0,1,1535,0,1535,0,2,0,4,8,0,1979.0,2,400,0,0,0,0,0,0.0,6,4,1,21,1,1,2,118858
71.0,7056,6,1963,1963,1,415.0,400,380,780,1,983,813,1796,1,1,1,4,8,1,1963.0,2,483,0,50,0,0,0,0.0,10,1,1,13,1,1,1,140000
50.0,8765,4,1936,1950,1,0.0,285,666,951,0,951,0,951,0,1,0,2,6,0,1936.0,1,327,0,28,0,0,0,0.0,4,2,1,10,1,1,1,106500
64.0,7018,5,1979,1979,1,0.0,0,0,0,1,1120,1120,2240,0,2,0,6,12,0,1979.0,2,528,154,0,0,0,0,0.0,6,4,1,21,1,1,1,142953
100.0,12919,9,2009,2010,1,760.0,2188,142,2330,1,2364,0,2364,1,2,1,2,11,2,2009.0,3,820,0,67,0,0,0,0.0,3,6,2,16,4,1,1,611657
65.0,6993,5,1961,1994,1,0.0,465,447,912,1,1236,0,1236,0,1,0,3,6,1,1961.0,1,288,0,0,0,0,0,0.0,6,1,1,20,1,1,1,135000
70.04,7340,4,1971,1971,1,0.0,322,536,858,1,858,0,858,0,1,0,2,4,0,1979.0,1,684,0,0,0,0,0,0.0,6,1,2,13,1,1,1,110000
64.0,8712,5,1957,2000,1,0.0,860,132,992,1,1306,0,1306,1,1,0,2,5,0,1968.0,1,756,0,0,0,0,0,0.0,5,1,2,13,1,1,1,153000
63.0,7875,7,2003,2003,1,0.0,0,783,783,1,807,702,1509,0,2,1,3,8,1,2003.0,2,393,0,75,0,0,0,0.0,7,1,1,9,1,1,1,180000
50.0,14859,7,2006,2006,1,27.0,0,1670,1670,1,1670,0,1670,0,2,0,3,7,1,2006.0,3,690,144,60,0,0,0,0.0,8,6,2,9,4,6,3,240000
70.04,6173,5,1967,1967,1,75.0,599,277,876,1,902,0,902,0,1,0,3,6,0,1967.0,1,288,0,0,0,0,0,0.0,8,1,2,20,1,1,1,125500
80.0,9920,5,1954,1954,1,110.0,354,412,1056,1,1063,0,1063,1,1,0,3,6,0,1954.0,1,280,0,0,0,0,0,0.0,2,1,1,13,1,1,1,128000
116.0,13501,8,2006,2006,1,208.0,63,1560,1623,1,1636,0,1636,1,2,0,3,8,1,2006.0,3,865,0,60,0,0,0,0.0,6,1,2,22,1,2,1,255000
86.0,11500,7,1936,1987,1,0.0,223,794,1017,1,1020,1037,2057,0,1,1,3,6,1,1936.0,1,180,0,0,0,322,0,0.0,6,1,2,7,1,1,1,250000
70.04,8885,5,1983,1983,1,0.0,301,239,864,1,902,0,902,1,1,0,2,5,0,1983.0,2,484,164,0,0,0,0,0.0,6,1,2,12,1,1,4,131000
149.0,12589,6,2005,2005,1,0.0,0,742,742,1,742,742,1484,0,2,1,3,8,1,2005.0,2,390,36,24,0,0,0,0.0,6,1,3,9,1,1,1,174000
80.0,11600,5,1960,1960,1,361.0,443,662,1105,1,1105,1169,2274,0,2,0,5,12,0,1960.0,2,480,0,0,0,0,0,0.0,1,1,1,13,1,2,1,154300
70.04,9286,5,1977,1989,1,0.0,196,1072,1268,1,1268,0,1268,0,1,1,3,5,0,1978.0,1,252,173,0,0,0,0,0.0,10,1,2,6,1,6,1,143500
51.0,6120,5,1925,1950,1,0.0,489,279,768,0,1015,0,1015,0,1,0,3,6,0,1925.0,1,450,0,0,0,120,0,0.0,7,2,1,4,1,1,1,88000
82.0,6270,5,1949,1950,1,0.0,284,717,1001,0,1001,1001,2002,0,2,0,4,8,0,1949.0,3,871,0,0,0,0,0,0.0,8,1,1,7,1,1,3,145000
30.0,3000,6,2009,2009,1,76.0,294,318,612,1,612,612,1224,0,2,1,2,4,0,2009.0,2,528,0,234,0,0,0,0.0,6,6,1,22,4,1,1,173733
21.0,2001,4,1970,1970,1,80.0,0,546,546,1,546,546,1092,0,1,1,3,6,0,1970.0,1,286,0,0,0,0,0,0.0,1,1,1,11,1,1,1,75000
